

 **WOFOST version 7.1.4, release October 2011
 RUNNAM -> WOFOST
 OUTPUT -> file: ../output/wofost.out
 RERUNS -> no reruns

 WEATHER-> name: Wageningen Netherlands
           file: ../meteo/cabowe/nl1.   start year: 1976
 RAIN   -> belonging to weather station
 CROP   -> name: Winter wheat 102, Ireland, N-U.K., Netherlands, N-Germany
           file: ../cropd/wwh102.cab
 SOIL   -> name: soil_5
           file: ../soild/soil_5.sol
 START  -> fixed emergence date IDEM =  1

     start waterbalance = -99     sowing date = -99     emergence date =   1

 POTENTIAL CROP PRODUCTION
 =========================

 YEAR  DAY IDSEM DVS  TSUM   WLV    WST    WSO    TAGP   LAI  TRA   GASS   MRES    DMI

                     degrd kg/ha  kg/ha  kg/ha   kg/ha m2/m2   mm/d CH2O CH2O  kg/ha/d
  1976  89  88  0.33  347.   135.    68.     0.   203.  0.29 0.18    5.1    2.2    2.0
  1976  90  89  0.34  354.   136.    68.     0.   204.  0.29 0.24   21.9    2.3   13.4
  1976  91  90  0.34  362.   143.    72.     0.   215.  0.30 0.29   28.5    2.5   17.7
  1976  92  91  0.35  370.   151.    77.     0.   228.  0.32 0.28   43.9    3.2   27.6
  1976  93  92  0.36  382.   164.    86.     0.   250.  0.35 0.30   45.2    3.2   28.6
  1976  94  93  0.37  392.   178.    94.     0.   273.  0.38 0.21   36.7    2.3   23.4
  1976  95  94  0.38  396.   190.   102.     0.   291.  0.40 0.17   30.6    2.3   19.3
  1976  96  95  0.38  399.   199.   108.     0.   307.  0.42 0.44   65.9    3.2   42.6
  1976  97  96  0.39  407.   219.   122.     0.   342.  0.47 0.26   33.3    3.0   20.6
  1976  98  97  0.39  413.   229.   129.     0.   358.  0.49 0.18   20.5    2.6   12.2
  1976  99  98  0.40  416.   235.   133.     0.   368.  0.50 0.34   13.1    2.8    7.0
  1976 100  99  0.40  420.   239.   136.     0.   374.  0.51 0.33    0.0    0.0    0.0
  1976 101 100  0.40  423.   239.   136.     0.   374.  0.51 0.36    0.0    0.0    0.0
  1976 102 101  0.41  429.   239.   136.     0.   374.  0.51 0.38    0.0    0.0    0.0
  1976 103 102  0.41  436.   239.   136.     0.   374.  0.51 0.50    0.0    0.0    0.0
  1976 104 103  0.42  443.   239.   136.     0.   374.  0.51 0.47    0.0    0.0    0.0
  1976 105 104  0.43  450.   239.   136.     0.   374.  0.51 0.26    0.0    0.0    0.0
  1976 106 105  0.44  458.   239.   136.     0.   374.  0.51 0.53    0.0    0.0    0.0
  1976 107 106  0.44  466.   239.   136.     0.   374.  0.51 0.32    0.0    0.0    0.0
  1976 108 107  0.45  475.   239.   136.     0.   374.  0.51 0.43   10.6    4.3    4.3
  1976 109 108  0.46  484.   241.   137.     0.   378.  0.51 0.54   32.4    4.4   19.0
  1976 110 109  0.47  494.   249.   145.     0.   394.  0.53 0.77   76.5    5.6   48.0
  1976 111 110  0.48  507.   271.   164.     0.   435.  0.57 0.97  120.4    5.4   77.8
  1976 112 111  0.49  519.   305.   197.     0.   502.  0.65 0.47   73.4    4.9   46.3
  1976 113 112  0.50  527.   325.   217.     0.   542.  0.69 0.71   75.2    4.2   48.0
  1976 114 113  0.51  532.   346.   238.     0.   584.  0.73 0.60   46.1    3.8   28.6
  1976 115 114  0.51  535.   358.   251.     0.   609.  0.76 1.03   36.5    4.2   21.9
  1976 116 115  0.51  538.   368.   260.     0.   628.  0.78 1.19   57.1    5.9   34.6
  1976 117 116  0.52  547.   382.   276.     0.   658.  0.81 1.24   31.5    6.3   17.0
  1976 118 117  0.53  555.   389.   284.     0.   673.  0.83 0.55    0.0    0.0    0.0
  1976 119 118  0.53  558.   389.   284.     0.   673.  0.83 0.64    0.0    0.0    0.0
  1976 120 119  0.53  560.   389.   284.     0.   673.  0.83 0.61    0.0    0.0    0.0
  1976 121 120  0.54  562.   389.   284.     0.   673.  0.83 0.57    0.0    0.0    0.0
  1976 122 121  0.54  569.   389.   284.     0.   673.  0.83 0.73    0.0    0.0    0.0
  1976 123 122  0.55  575.   389.   284.     0.   673.  0.83 0.55    0.0    0.0    0.0
  1976 124 123  0.56  583.   389.   284.     0.   673.  0.83 0.35    0.0    0.0    0.0
  1976 125 124  0.56  592.   389.   284.     0.   673.  0.83 0.63   11.0    6.5    3.0
  1976 126 125  0.57  601.   391.   286.     0.   676.  0.83 0.74   69.0    7.2   41.6
  1976 127 126  0.58  612.   405.   308.     0.   713.  0.86 1.44  190.7   11.5  120.6
  1976 128 127  0.60  628.   447.   374.     0.   821.  0.95 2.23  205.8   17.0  127.0
  1976 129 128  0.62  649.   489.   447.     0.   935.  1.04 1.95  203.1   21.6  122.0
  1976 130 129  0.64  671.   526.   520.     0.  1046.  1.12 2.18  233.7   21.5  142.4
  1976 131 130  0.66  692.   566.   609.     0.  1176.  1.20 2.05  243.1   21.9  148.3
  1976 132 131  0.68  713.   605.   706.     0.  1312.  1.28 1.66  265.0   15.6  167.1
  1976 133 132  0.69  726.   647.   819.     0.  1466.  1.37 0.86  117.8   14.2   69.4
  1976 134 133  0.70  738.   663.   867.     0.  1530.  1.41 0.84  165.5   10.4  103.8
  1976 135 134  0.71  744.   687.   940.     0.  1627.  1.46 1.41  253.8   13.1  161.1
  1976 136 135  0.72  753.   722.  1055.     0.  1777.  1.53 2.44  308.6   20.3  192.8
  1976 137 136  0.73  767.   764.  1193.     0.  1957.  1.62 1.84  312.2   18.0  196.7
  1976 138 137  0.74  778.   804.  1337.     0.  2141.  1.70 2.55  334.5   22.9  208.2
  1976 139 138  0.75  792.   844.  1493.     0.  2337.  1.79 2.50  336.7   35.4  201.2
  1976 140 139  0.77  811.   880.  1645.     0.  2526.  1.87 0.85  196.2   23.4  115.3
  1976 141 140  0.78  823.   900.  1735.     0.  2635.  1.91 1.47  282.3   23.4  172.7
  1976 142 141  0.80  835.   926.  1872.     0.  2798.  1.96 1.58  288.8   23.4  176.9
  1976 143 142  0.81  846.   952.  2014.     0.  2966.  2.02 1.67  349.7   26.6  215.4
  1976 144 143  0.82  858.   981.  2190.     0.  3171.  2.08 2.35  387.2   27.2  239.9
  1976 145 144  0.83  869.  1011.  2389.     0.  3400.  2.14 2.66  390.2   28.4  240.9
  1976 146 145  0.84  881.  1039.  2591.     0.  3630.  2.20 2.13  389.4   28.7  240.1
  1976 147 146  0.85  892.  1064.  2796.     0.  3860.  2.26 1.38  257.8   28.9  152.3
  1976 148 147  0.86  902.  1079.  2927.     0.  4006.  2.29 1.10  174.3   31.7   94.9
  1976 149 148  0.87  913.  1087.  3010.     0.  4097.  2.30 1.49  338.4   29.8  205.2
  1976 150 149  0.88  923.  1103.  3192.     0.  4295.  2.34 1.69  332.9   35.5  197.6
  1976 151 150  0.89  934.  1116.  3370.     0.  4486.  2.37 2.00  321.9   40.8  186.7
  1976 152 151  0.90  948.  1127.  3540.     0.  4667.  2.39 1.94  311.7   41.7  179.3
  1976 153 152  0.92  961.  1135.  3706.     0.  4841.  2.41 1.49  248.7   46.4  134.3
  1976 154 153  0.93  975.  1140.  3831.     0.  4971.  2.42 1.49  217.9   36.3  120.5
  1976 155 154  0.94  986.  1142.  3946.     0.  5088.  2.42 1.05  152.6   33.5   79.0
